"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
325|"ACTIVITIES"|"D of E"|"N"|"20140602175414"|""
130|"ACCOMMODATION"|"* 17 boarding houses, mainly 6th form houses, the room are mostly single rooms, some houses have double rooms."|"N"|"20141117114216"|"AA00006"
30021|"ACTIVITIES"|"* At Rockport all children learn to lead by giving service to others. Whether this is through our community service projects, participation in the Duke of Edinburgh’s Award or involvement in Round Square international projects
*  almost 100% participation in the Duke of Edinburgh’s Award
* classes in dance, ballet, photography and stage production are offered as part of the faculty’s extracurricular programme
* Martial Art."|"N"|"20150209153156"|"AA00006"
28|"SPORTS"|"* sports available are soccer, hockey, netball, swimming, tennis, cricket, volleyball"|"N"|"20140911150416"|"AA00006"
84|"AA ONLY"|"Sunny Hill is slightly off Bruton town, environment is quiet and peaceful
* easy intake"|"N"|"20140603105818"|""
541|"ACCOMMODATION"|"* younger boarders share with 4 to 6 pupils.
* Most other rooms are either doubles or single.
* Year 11 pupils all have a single room but can share if they choose.
* 6th form has single room in sixth form house"|"N"|"20140602182447"|""
28|"ACTIVITIES"|"* DoE
* volunteering"|"N"|"20140911150433"|"AA00006"
28|"MUSIC"|"* Orchestra, Brass group, rock band, saxophone ensemble, choir"|"N"|"20140911150450"|"AA00006"
611|"ACADEMIC"|"* Offer AL and IB
* No Eng Lit GCSE, but complusory non-exam Eng Lit, Eng Lit is popular in AL and successful
* Offer History of Art, Music Tech, Philosophy and Politics in AL
* Scholars are taught in their own classes"|"N"|"20140915161125"|"AA00006"
146|"APPLICATION PROCEDURE"|"* Entry is normally in September but candidates will be considered for January and April starts subject to space being available.
* Copies of school reports must be communicated to the Admissions Officer together with a 200 to 300 words letter in English from the prospective pupil."|"N"|"20150129113542"|"AA00006"
290|"SPORTS"|"Soccer, Netball, Cricket, Hockey, Dance, Table Tennis, Rounders, Badminton, Basketball, Volleyball and Athletics"|"N"|"20141215183253"|"AA00006"
3|"ACADEMIC"|"20150205: School allows AL students to take 3 subjects only from Sep2015, all students need to do EPQ + 3 AL subjects."|"N"|"20150205141854"|""
541|"SCHOOL"|"1820 | 183 acres | 10 minutes drive from the market town of Hitchin |  35 minutes train from London King's Cross to Hitchin

* 80% of boarders are full
* just some residential houses around the school
* quiet and peaceful area
* parents are from professional or business backgrounds from the city or countryside
* 6th : suits or uniform
*  able to cater for pupils with mild to moderate learning difficulties such as Dyslexia, Dyspraxia and Attention Deficit Disorder. 

GSG : no review"|"N"|"20140602182959"|""
541|"SPORTS"|"Year 7 and 8 experience: netball, lacrosse, dance, gymnastics, trampolining, tennis, athletics, rounders, swimming, health-related exercise. 
Year 9 and 10 extends to incorporate badminton, volleyball, basketball and an introduction to hockey, football, golf and handball. 
 Years 11-13 includes a number of activities off-site; canoeing, sailing and rowing, golf at Golf Club. It also includes adventurous activities such as abseiling, wall-climbing and high rope challenges. At school, yoga and indoor cricket are offered alongside some of the more traditional activities."|"N"|"20140602183537"|""
370|"AA ONLY"|"balanced"|"N"|"20140602184052"|""
501|"ACCOMMODATION"|"Most of the boarders are accommodated in School House in the main building.
Magdalen House, a separate building, houses the majority of the sixth-form boarders."|"N"|"20140605121750"|""
692|"ACCOMMODATION"|"1 house : single or double rooms, with a study area and free internet access
* Within easy walking distance of the school
* During the week, meals will be taken in the main school. Weekend meals can be taken at Hallahan House where there are kitchen facilities to allow girls to prepare breakfast at weekends and snacks at other times"|"N"|"20140612164633"|"AA00006"
185|"APPLICATION PROCEDURE"|"need to do oral interview"|"N"|"20140814104452"|"AA00006"
370|"SPORTS"|"Main sports in the Autumn and Spring terms are hockey, netball, cross country, swimming, gymnastics and biathlon while in the Summer term major sports are rounders, tennis and athletics. 

other: gymnastics, dance, cross-country running, swimming and fitness skills, basketball, volleyball, badminton, use of fitness suite, aerobics and exercise to music, Zumba and yoga

Riding is offered at a club outside school"|"N"|"20140602185141"|""
370|"ACTIVITIES"|"The London Academy of Music and Dramatic Art Speech and Drama Examinations"|"N"|"20140602185154"|""
373|"AA ONLY"|"One AA pupil said school does not push hard on academic
少少posh because of Queen Anne"|"N"|"20140602185519"|""
185|"AA ONLY"|"* good reputation
* Not highly selective"|"N"|"20140814104629"|"AA00006"
370|"ACCOMMODATION"|"2 houses : one for 11-16, the other is for 6th
Year 7 & 8 (First and Second Form)
Girls share bedrooms 
Year 9  (Third Form) 
Girls have individual rooms or share with one other. 
Year 10 & 11 (Fourth and Fifth Form)
Girls have single study bedrooms
Year 12 & 13 (Lower and Upper Sixth)
Girls have individual study bedrooms in a purpose built sixth form house."|"N"|"20140602224136"|""
370|"SCHOOL"|"1902 | 5 min drive to Godalming Town | 45 mins train from London Waterloo to Godalming (40-45 mins drive from Heathrow)
* 50% of boarders are full
* no sat school
* in 2013 one to Oxford


GSG View

If you are looking for a school that will provide a broad education, excellent facilities and get the best out of your daughter in an unpressurised environment, then this could be it. In this high flying, girls’-school-rich corner of Surrey, it provides a refreshing change, nurturing rather than hothousing, unearthing each girl’s strengths and teaching her to use them."|"N"|"20140602225328"|""
334|"ACTIVITIES"|"The out-of-school activities are available for children from the School, Nursery and the local community. These include cricket, art, tennis, swimming, hockey and bushcraft"|"N"|"20150416162715"|"AA00006"
28|"SCHOOL"|"* 1779/
* London 2 hrs train plus 20 mins taxi drive
* Manchester International Airport 1 hour 20 minutes by taxi
* The International Centre (IC) provides a range of courses for about 20 pupils from overseas wishing to develop their English language skills, Pre-A Level IGCSE in Maths, Business Studies and English as a Second Language, plus An introduction to academic subjects which include Business Studies, Science, Information Technology (IT), History, French, German, Art and Design and Technology
* friendly environment
* 1/2 boarders are overseas
* average destination, some Russell Groups
* Boarders come from a wide range of countries around the world, those from the IC adding to the diversity of culture and nationality in the houses
* Pocket money is kept securely by house staff
* An occasional programme of trips and activities on Sundays
* The Autism Resource (AR) is a specialist unit for a 4 pupils
* EFL support
* 10% students from overseas"|"N"|"20140911151430"|"AA00006"
130|"SCHOOL"|"* 1949/80acres
* High number of Chinese, Malaysian and Asian, 85% pupils are from overseas, Asians predominate, but a strong African contingent and a burgeoning number from Eastern Europe - in fact about 40 nationalities
* 90% are boarders and students do not need to leave for half term and they have their own guardian service
* Result oriented school, Every Saturday morning students in year 10 and above sit internal tests
* In 2014, 22 medics; engineering, economics and maths also highly favoured. Twelve to Oxbridge, 16 Imperial and 16 LSE, 15 UCL, alongside Warwick, Durham, Bristol and York. 

GSG View, 

Our View

Those who prefer the chapel and team games approach of the traditional public school won’t wish to consider Concord, as in many ways it is the antithesis. Students who seek an excellent academic grounding particularly, but not quite exclusively, in the sciences might be attracted. Those who see the future as global rather than merely western should be interested: international friendships are there for the making. A school where intellect and academia are celebrated, but not at the expense of personal happiness. It really is more than an exam factory - it could be the start of a great adventure."|"N"|"20141117114017"|"AA00006"
389|"ACTIVITIES"|"* Media activities, drama, film making"|"N"|"20141120173224"|"AA00006"
389|"ACCOMMODATION"|"Year 11 - 13 single room"|"N"|"20141120173243"|"AA00006"
692|"SPORTS"|"•Netball•Hockey•Badminton•Volleyball•Football•Lacrosse•Fitness•Team problem-solving activities and orienteering.
•Athletics•Tennis•Rounders •Cricket"|"N"|"20140602232944"|""
692|"APPLICATION PROCEDURE"|"General Procedure"|"N"|"20140602233003"|""
413|"ACADEMIC"|"Offer AL in Media Studies, Photography, Geology, Philosophy
* Good at Maths, a number of pupils taking GCSE a year early and AS in year 11, carrying on to A level and further mathematics and the sixth form"|"N"|"20140915181316"|"AA00006"
300|"MUSIC"|"* keen on singing, whole school sings in the war memorial chapel choir and at schools proms
* most of the 2nd form study one or more instruments"|"N"|"20140918122205"|"AA00006"
185|"SCHOOL"|"* 1864
* remote
* has airport pickup
* 2hrs to London
* big campus with a lake, beautiful surrounding area
* swipe card for boarders
* day pupils are allocated into boarding houses
* 2/3 of the school are boarders
* ˙a number of Sixth Form students undergo professional training to operate as part of our Peer Mentor Team
* Prep School: Year 7 support the younger one
* has increased number of Chinese/HK
* good study atmosphere
* Well mannered and calm students
* boarders are from Germany and Far East
* Timetabled access to small group and individual tuition avoids pupil withdrawal from mainstream classes
* Provision for ESL also excellent - separate classes as well as individual tuition
* 1 Oxbridge Medicine in 2013

GSG View

A well run, unstressful school, with happy pupils and high levels of achievement in all areas."|"N"|"20140814104941"|"AA00006"
501|"APPLICATION PROCEDURE"|"General Procedure"|"N"|"20140605122436"|""
378|"SCHOOL"|"* 1925/50 acres
* Rural Setting
* Very small tutor groups and tiny classes, setted and streamed. Lunch with form tutor
* No real overseas presence, one or two expats, a couple of Spanish and French for a term,
* Girls have previously mainly gone to Queen Margaret's Eskrick, with one or two to Tudor Hall, Heathfield or co-eds, Uppingham, Millfield, Rugby after 11 or 13. Senior girls go on to do A levels at Ampleforth, St Aidan's, Ripon Grammar, Oundle, Queen Margaret's Eskrick, St Peter's, etc etc
* Boarding is girls-only, for those aged from 7 to 16, who are accommodated in the main school house. There are 98
beds. Currently there are 22 full boarders and 38 weekly boarders.
* The school has its own equestrian centre, students can bring their own horses

GSG View

Girls' - predominantly weekly - boarding school without a sixth form or international pupils. Queen Mary’s is a very jolly place, a home from home, with muddy wellies on the doorstep, smiling cheery girls and teachers; a predominance of four-wheeled drives in the car park and very dog-friendly. 

 It provides a good solid education focusing on creating girls with confidence, a 'have a go' mentality and freedom to grow into their own skin. Fierce competition locally, shows in numbers lower down the school. It's possibly too small for those at the sharp end - but many would thrive here and the girls say they 'wouldn't change a thing'."|"N"|"20141201184138"|"AA00006"
130|"ACTIVITIES"|"* Student-led activities are actively encouraged, and currently include the peer mentoring scheme, the international food fair, the Fashion Show and the Starry Nights concert
* These include musical activities such as the choir, orchestra, jazz group and samba drums band, and sporting activities such as archery, badminton, basketball, football and netball. The students can help the community through the Charity, Outreach, Amnesty or Eco clubs. They can enjoy horse-riding, look after bees, play chess, learn to cook, discuss philosophy, take part in debates, speak Japanese or write computer programs, and many activities besides these."|"N"|"20141117114757"|"AA00006"
692|"SCHOOL"|"1934 | 8 mins walk to Stone Town | drive from London Heathrow is 2.5 hours | 2 hours direct train from London Euston to Stone 
* Catholic
* have boys upto 11 years old
* Very few pupils come from minority ethnic backgrounds, and most come from professional or business families living in the locality.
* school is surrounded by residential area
* school provides guardianship serrvice with a fee (GBP600 per term 2014-15), students can stay in school for exeat and half term
* central dining hall
* Fee include 15 hrs EFL per week and Weekend/field trips/ extra curricular activities fund of £100 per term
* 2012 destination, York, Reading, Queen Mary, some to Colleges for art foundation course, only around 10 leavers with average destination
* 2012 leavers no Chinese

GSG : no review"|"N"|"20140612164923"|"AA00006"
455|"ACCOMMODATION"|"* 1 boarding house within the school, currently with 45 pupils, some of whom are from families living abroad.
* Sixth form single room"|"N"|"20141117173954"|"AA00006"
256|"ACADEMIC"|"* Offer Summer course
* In the Fifth Forms (S3/S4) the majority of girls take eight or nine Nationals. Mathematics, English and RE are core subjects. Pupils then choose six options from a wide range of subjects.
* Pupils in the Sixth Form take four or five Highers in L6 (S5).  In the U6 (S6) the girls will then take Advanced Highers or new subjects at Higher."|"N"|"20150302151157"|"AA00006"
290|"ACTIVITIES"|"* DoE
* their A level students to take part in the EES (Engineering Education Scheme) during the first year of their A level studies, The project will require about 100 hours, which works out about 2-3 hours a week, in addition to the time spent at a University Residential Workshop.  Students at Lime House School are offered the opportunity to attend Newcastle, Huddersfield, Lancaster or Liverpool Universities for their workshops."|"N"|"20141215183634"|"AA00006"
322|"ACCOMMODATION"|"7 boarding houses at the Senior School: 4 boys', 2 girls' and a Junior house."|"N"|"20140703164025"|"AA00006"
528|"AL SUBJECTS"|"2016	
Art, Biology, Chemistry, Classical Civilization, Economics, English Literature, French, Further Maths, Geography, German, Government and Politics, Greek, History (Revolutions), History (British & USA), History of Art, Italian, Latin, Mandarin, Maths, Music, PE, Physics, RS, Spanish, Textiles and Theatre Studies, Extended Project Qualification

Remarks:
If a girl wishes to pursue an additional language this can usually be catered for through coaching."|"N"|"20160722131814"|"AA00032"
146|"SPORTS"|"* football, hockey, netball, rounders, tennis nad crickets are the main sports, Cross-country popular and successful - is also one of the main sport.
* Others:  Aerobics, basketball, sailing with Dover Sailing Club, swimming at a local pool
* Sport compulsory up to sixth form and most carry on after that"|"N"|"20150129120548"|"AA00006"
413|"ACCOMMODATION"|"* 3 boarding houses, 2 boys, 1 girls
*Approximately 130 pupils board, boarding houses have been refurbished and a full programme of activities runs at weekends
* 6 formers  boarders - double or single room, Year 11 double, lower - 3 -4 share"|"N"|"20140915181424"|"AA00006"
115|"SCHOOL"|"1541
* Site on the outskirts of Brecon, A safe, small market town in the brecon beacons national park
* Exceedingly strong maths, good science, superb art and photography
* Good SEN, well qualified member of staff whom the mother of a dyslexic boy
* good pastoral care, small school, caring and everyone know each other
* Around 17% of pupils actively recruited from abroad, especially Japan, China, Hong Kong and other Asian and European countries. A steady annual inflow of sixth formers from Germany 
* All nationalities well integrated - we were impressed by the number of Chinese boys, customarily prone to solitariness, who play rugby. And, they do all love to get together to sing those Welsh hymns.
* Two to Oxbridge in 2013; others to study eg civil engineering at Surrey, zoology at Bristol, technical theatre at the Guildhall and sports science at Anglia Ruskin, some LSE, Loughborough, KCL Medicine (two), Reading, Cardiff
* EAL lessons are provided free of charge in the student's first year at Christ College.
* About 50% of the school’s pupils come from Wales and a further 30% from England. The remainder come from China, Germany and other parts of the world. 
*About 65% of pupils board. The school is organised around a house structure, with each house containing approximately 50 boarders and day pupils.


GSG View
A damn fine little school with a well-satisfied core constituency, by which it is well known. Lacks cachet? If that’s what gives bang to your buck, you’ll look elsewhere. If it’s first-class boarding you’re after, you ought to have at least one small school on your shortlist and this is an excellent candidate, reached by roads more rapid than you’d think, through ravishing countryside. Here’s a school which inspires affection and admiration in both equal measure and in spades."|"N"|"20140717155144"|"AA00006"
554|"ACCOMMODATION"|"* Boarding accommodation is organised into four houses. Martin House accommodates sixth-form girls and is a short walk from the main school, as is Blake House, for sixth-form boys. Shuker House, for boys from Year 8 upwards, and Bates House, for girls from Year 8 upwards, are both within the main school building
Boarders have safes in rooms and can lock their room"|"N"|"20140814105248"|"AA00006"
115|"ACCOMMODATION"|"* Alway House - A junior boarding and day house for boys and girls in Years 7 and 8.
* Winton House and Donaldson's House - Senior boarding and day houses for girls in Years 9 to 13. 
* Orchard House, School House and St. David's House - Senior boarding and day houses for boys in Years 9 to 13.
* Opening a junior school for 7 - 11 year olds, St Nicholas House, in September 2014.
* room sharing up to the end of year 11, and single study bedrooms for almost all thereafter"|"N"|"20140717155257"|"AA00006"
534|"ACTIVITIES"|"* Cambridge experience - Sixth Formers are given the opportunity to sample the cultural and intellectual delights and highlights of Cambridge
* Every Wednesday afternoon a programme of CCF is undertaken for Yr 10 and Yr 11."|"N"|"20150119180846"|"AA00006"
20|"APPLICATION PROCEDURE"|"* Special arrangement - students need to meet benchmark in 
AA test before making application, if students meet benchmark, do not require to check place
* confidential report is required
* details please see CLFS application procedure"|"N"|"20141117120059"|"AA00006"
85|"MUSIC"|"* Over a fifth of students sing in a group or choir
* Musicians perform all over the place, including London and abroad – the dance band to Paris, the chamber choir and orchestra to Florence.
*  All students have to learn a musical instrument in the first year, which may be where the enthusiasm and lung capacity to play the bagpipes starts – there is even a pipe band."|"N"|"20141120114722"|"AA00006"
71|"ACTIVITIES"|"* weekend outing programme, skydiving, paintballing, trip to Brighton, etc
* Everyone has to do an activities
* All years 7, 8 and 9 have to do two weeks of expeditions each year, the cost of which is built into the fees
* Model United Nations
* Debating a popular option
* LAMDA also popular, several children gain gold each year
* Big musical every autumn and an arts festival in March each year"|"N"|"20140911160717"|"AA00006"
577|"SCHOOL"|"* 1858/100acres
* All boarders are full
* There are 56 pupils who speak English as an additional language (EAL), of whom 43 receive support for their English
pupils from the People's Republic of China, Hong Kong, Taiwan, Thailand, Slovenia, Russia, Ukraine and other eastern European countries, Brazil, Germany, France and Spain.
* 1 Oxbridge, Chinese destination: UCL, Sheffield, Bristol, Imperial, Birmingham, Leicester, Liverpool, Warwick, with two not as strong to Birmingham City and Bath Spa
Around 12 leavers are Chinese/HK"|"N"|"20140729183247"|"AA00006"
65|"ACTIVITIES"|"*Boarders are offered an adventure and leadership programme over eight weekends comprising gorge-walking and survival training
*a long tradition of debating both in school and beyond was crowned by winning the ESU national final in 2013
* CCF, DoE, Ten Tors, Devizes to WEstminster canoe challenge.
*Young Enterprise
* Sub-Aqua Club"|"N"|"20141120124416"|"AA00006"
208|"SCHOOL"|"* 1555/ 170 acres (90 acres woodland)
* New Head since September 2014, the previously head of Oswestry School 
* Oxbridge (five in 2013), others to Newcastle, Imperial, Warwick, Bristol, Edinburgh, York, Oxford Brookes and Loughborough, One to Bocconi University, Italy, in 2013
* increasing number of US universities
* Science facilities a bit old
* extensive and peceful grounds 
* facilities spacious and prefectly ok
* ample number of pitches and tennis courts, 4 squach courts and a rifle range, a swimming pool, rowing machines
* sizable chapel and large dining hall (pupils eat at house tables)
* Remoted area, 4hrs drive from London
* can use Norwich (30mins drive) KLM flight connects other locations at Amsterdam or Heathrow airport
* 10 mins from town
* Nearest mainline station is Sheringham, 10mins drive from Holt, 4 miles from coast
* Positive interaction between year groups and staff
* almost 300 boarders
* Good learning support, given instead of language lessons, cap on number imposed by the number who can be accommodated in the cosy unit with sympathetic and well qualified staff, provide support on dyslexia,  dyscalculia, dyspraxia, mild Asperger's and ADD
* small number of Chinese/HK, a good mix of international students
* Strong emphasis in sports and Art
* Supportive, warm, unpressed environment
* 20% foreign nationals in the 6th (strong German contingent)
* around 100 overseas students
* Offer overseas pupils' Induction programme
* Overseas Pupils’ Coordinator also arranges a variety of social events and organises the ‘Overseas Pupils Forum

GSG View, 

Has been known as an unsophisticated public school where parents have valued a broad education without an over-pressured, hothouse atmosphere. Introduction of the IB is making its mark - should broaden the school’s attractiveness to a wider, out of county audience. An interesting time ahead."|"N"|"20140911180029"|"AA00006"
141|"SPORTS"|"* They have represented Great Britain in a number of sports including hockey, rounders, golf and windsurfing, and, in rugby and cricket, pupils have gained professional contracts with
clubs and counties. The show-jumping team has enjoyed national success.
* The main sports for girls are hockey and netball, with tennis and rounders in the summer, and the main sports for boys are rugby, hockey and cricket
* golf on our own 9 hole EGU affiliated course"|"N"|"20141229123533"|"AA00006"
428|"SPORTS"|"* Hockey is the strongest sport in the school 
* External Membership golf academy
* The small outdoor swimming pool is due to be replaced by a new complex
* For Boys - Rugby, Hockey, Cricket, Tennis, Athletics, For Girls 
Hockey, Netball, Rounders, Tennis, Athletics"|"N"|"20141208125707"|"AA00006"
389|"SCHOOL"|"* 1847/200 acres
*  the College is only 20 minutes from Leicester’s railway station
* Catholic school
* School fee is low
* In September 2014, a new state-of-the art Preparatory School building was opened for our 5-11 year-olds.
* Average destination, with 1 City U HK, Chinese students destination are UEA, KCL, UCL, Birmingham, Lancaster, with one Manchester metropolitan and Sheffield Hallam"|"N"|"20141120174014"|"AA00006"
428|"MUSIC"|"* inspiring organ teachers have groomed at least two pupils for scholarships at Oxford."|"N"|"20141208123526"|"AA00006"
40|"ACCOMMODATION"|"* sixth formers have en suite bathrooms. 
* 3 Houses, 1 junior house, 1 senior boys and 1 senior girls"|"N"|"20140717155947"|"AA00006"
40|"ACADEMIC"|"Offer Photography and Textile in AL"|"N"|"20140717160005"|"AA00006"
40|"SCHOOL"|"* 1898
* Good range of subjects at A level including, business studies, psychology  In sixth form Russian, German and Spanish offered as a business language (basic language skills, mostly conversation)
* No Sat School
* New sport centre opened in 2013 
* new joiners in year 7 also have a sixth form mentor. they are also allocated a house and are not allowed back into their boarding houses during the day
* 20% foreign nationals, over 24 nationalities and particularly popular with Chinese, Germans, Eastern Europeans and Nigerians
* All full boarders

GSG View
A forward-looking school with a strong international contingent which is going from strength to strength, benefitting in part from the huge growth of Ashford town. The school has ‘changed beyond belief in the last eight years’ and appeals to a wide range of families with its strong pastoral care and adventurous learning programme."|"N"|"20140717160230"|"AA00006"
554|"ACADEMIC"|"Offer Combined English Language & Literature in AL"|"N"|"20140814105616"|"AA00006"
534|"MUSIC"|"the Chapel Choir, Chamber Choir, Orchestra, Wind Band and String Orchestra ; and smaller ensembles including String Quartets, Flute Choir, Jazz Band, Brass Group, Clarinet Group and Guitar Group."|"N"|"20150119180853"|"AA00006"
375|"ACADEMIC"|"* QE Extension Award, modelled on the international Baccalaureate. This includes a range of A levels, the Extended Project Qualification (for which we have been a national pilot centre) and a programme we call Community, Action, Service at QE
* Offer Computing, Fine Art, Photography, Pyschology, Drama, Performing Arts, Music, Music Technology and Dance as full GCSEs or Hospitality and Catering, Engineering in BTEC courses
* offer Art, Theatre Studies and Music as full Advanced level courses
* RS complusory for Year 7 - 11
* Offer Law, Dance, Eng Lang, Psychology, Sociology, Photography in AL, Applied S ience, sport and Outdoor Education National Subsidiary Diploma, ICT, Music Performance in BTEC"|"N"|"20150311175206"|"AA00006"
554|"SCHOOL"|"*1866/45acres
*1 mile from train station by car, 10 mins by train to Nottingham and Derby
*good feedback from Parents
*20% of boarders are full boarders, 55 from overseas
*Overseas students join a week before the term start for induction, overseas students from Bulgaria, Romania, Czech Republic, Moldova, Russia, Ukraine, Lithuania, China, Germany, and Spain
* half of the sixth form are boarders
*No Oxbridge in 2013, with good students went to Bath, Nottingham, Leeds, Warwick, York
* 4 EFL per week included in the school fee"|"N"|"20140814105849"|"AA00006"
146|"ACTIVITIES"|"* Huge range of activities – from belly dancing and debating to madrigals and horse-riding. Leadership activities, including D of E Award (up to eight gold awards a year) and Young Enterprise
* Strong emphasis on community and charity work
*  All houses mix day and boarding so everyone gets to know everyone."|"N"|"20150129115050"|"AA00006"
554|"ACADEMIC"|"* Arts and speakers programme run by 6th form students for inviting guess from different sectors for talk
* Adventure train such as high rope course, rock climbing, Sub Aqua, Orienteering
* Leadership training for students"|"N"|"20140814110126"|"AA00006"
20|"ACCOMMODATION"|"* Each boarding student has a spacious bedroom (some single, others shared) sharing bathroom facilities with up to 9 other students"|"N"|"20141117122111"|"AA00006"
248|"ACTIVITIES"|"*Sat activities morning with culture, academic and activities, can learn Chinese, Tai Chi, Horse riding, Clay Pigeon Shooting, etc
* Active in CCF, Ten Tors Challenge and DofE, Adventure centre for different activities, canoeing, camping, climbing
* rifle shots, divers, mountaineers"|"N"|"20140915170234"|"AA00006"
52|"SCHOOL"|"* 1948/over 15 acres of playing fields 
* rural, non selective
* approximately 14% of the students having an identified specific learning difficulty.
* no exeat
* approximately a third of boarders are from service families. The school also caters for 46 pupils from overseas, of whom 24 require extra lessons for English as an additional language (EAL). (2012)
* about 18% of overseas students, those from the same first language will not be boarding in the same dormitory. 
* New boarders are paired with more experienced boarders to help them settle in.
*  one of just 39 schools nationwide to have achieved CReSTeD status for our excellence in learning support
* slow internet access because of the rural location
* at the start and end of each term the College runs coaches to and from Heathrow, Manchester and Birmingham airports. Transport times are approximately 3 hours, 2 hours and 1.5 hours respectively.
* In 2014, 80% of the cohort achieved a place at their first choice institution and every student who applied achieved a place on a course of their choice. . Our highest achieving students regularly achieve places at universities such as Oxford, Cambridge, Bath, Bristol and Imperial College (Sch web)
* The senior College has Saturday school with lessons in the morning and games matches in the afternoon"|"N"|"20150202113941"|"AA00006"
88|"ACTIVITIES"|"* having over 300 students completing the Bronze, Silver or Gold Duke of Edinburgh Award Scheme.
* Young Enterprise Scheme
* leadership opportunities arise through extra-curricular activities and the Community Sports Leader Award"|"N"|"20150311182203"|"AA00006"
291|"MUSIC"|"* muisc plays a very large part due to close relationship to cathedral, choir is strong and there is choral scholarships avaiable
* High emphasis on music and Choir"|"N"|"20140915153154"|"AA00006"
352|"ACADEMIC"|"* public service BTEC
* Offer Film Studies, Music Technology, PE, BS in AL"|"N"|"20141201131903"|"AA00006"
85|"ACTIVITIES"|"* New arrivals learn navigation skills and how to survive a night in the open – useful for those times when they get lost in the grounds. A carousel of adventurous options takes place in the second year, comprising (amongst other things) falconry, canoeing and rock-climbing.
* Extracurricular activities are taken seriously here in pursuit of the abundant life – there is everything from Accessorise (jewellery) to yoga, and a choice of four out of more than 100 is compulsory in the first two years.
* DoE
* Ten Tors Challenge"|"N"|"20141120120249"|"AA00006"
35|"ACCOMMODATION"|"* Houses - seven for boys and three for girls
* A junior student will normally sleep in a dormitory and prepare his or her academic work within the House. He or she will move into a study bedroom in the Sixth Form.
* Day students will be allocated to a boarding house as well"|"N"|"20150205171737"|"AA00006"
190|"ACTIVITIES"|"* Climbing club, adventure training, basketball, outward bound, karate"|"N"|"20141128112623"|"AA00006"
257|"SPORTS"|"* The major sports for girls are hockey, netball and tennis, and for boys are football, hockey and cricket.  
* Tennis for boys and rounders for girls accompany the major sports during the summer terms.
* Also offer an array of other sports including: athletics, badminton, canoeing, circuit training, climbing, girls football, fitness, golf, gymnastics, pilates, rowing, sailing, shooting, squash, table tennis, tennis, swimming, water polo and horse riding"|"N"|"20140717161843"|"AA00006"
257|"ACTIVITIES"|"Activities: DoE, the Combined Cadet Force (CCF) and the Community Service Unit (CSU) as well as the plethora of extra-curricular opportunities on offer each term."|"N"|"20140717161859"|"AA00006"
257|"SCHOOL"|"*1600/120acres
* cheap
* Look old outside
* Small proportion of boarders
* 3Oxbridge, other popular destination, Warwick, Leeds, Bath, Bristol, loughborough, Manchester, Newcastle
* Has a pond, near to town"|"N"|"20140717161920"|"AA00006"
539|"SCHOOL"|"* 1851
* All full boarders
* Small school, YES school
* The boarders come from both Britain and overseas with the majority coming from Hong Kong.
* At present there are 24 full boarders, 15 boys and 9 girls, and there are also 3 homestay
pupils. (ISI 2012)
* Flexible courses
* Sch can provide guardian"|"N"|"20140717162410"|"AA00006"
539|"ACADEMIC"|"Offer BTEC Sport, AL Psychology"|"N"|"20140717162438"|"AA00006"
539|"ACTIVITIES"|"* Football, hockey, tag-rugby, lacrosse, rounders. Cricket, golf, squash, netball, athletics, basketball, swimming and cross country
* In addition to traditional sports the school has competitive team in horse riding and sailing"|"N"|"20140717162501"|"AA00006"
428|"ACADEMIC"|"* Offer Pre-U Global Perspectives, Pre-U Economics, Pre-U Chemistry and the Extended Project Qualification (EPQ). 
* Offer Fine Art, Textiles, 3D Studies, Photography, Music Technology, Human Biology, Philosophy, Media Studies, BS. Economics in AL
* Offer Ceramics in GCSE"|"N"|"20141208125309"|"AA00006"
286|"AL SUBJECTS"|"2016	 

Biology, Business Studies, Chemistry, Classical Civilisation, Drama and Theatre Studies, Economics, Ethics and Philosophy of Religion, EPQ, Fine Art, Geography, Government and Politics, Health and Social Care, History, Mathematics, Further Mathematics, French, Spanish, German, Music, PE, Physics, Psychology, Textile Design

Pre - U 
English, Art History

Remarks:
""The Leiths School Basic Certificate in
 Food and Wine"""|"N"|"20160722162429"|"AA00032"
389|"SPORTS"|"*The major sports for the girls at Ratcliffe College are hockey, netball, rounders and tennis.
*other activities such as athletics, cross-country, swimming and equestrian
*The major sports for the boys at Ratcliffe College are rugby, hockey and cricket.
*other activities including football, athletics, cross-country, swimming, tennis, golf, squash and basketball."|"N"|"20140729104956"|"AA00006"
428|"ACTIVITIES"|"* Saturday morning activities:GolfAcademy, Clay Pigeon Shooting, Mountain Biking, Canoeing, Climbing
* Greenpower Car building and Racing
* CCF, After Christmas, Year 9 pupils will all join the CCF where they will complete a course until the end of year 10
* DoE"|"N"|"20141208125509"|"AA00006"
577|"SPORTS"|"* The boys’ major sports are rugby, hockey and cricket, while our basketball players are very successful as well. 
* The girls’ major sports are netball, hockey, rounders and tennis. 
* Athletics and cross-country are considered relatively minor sports here yet we still have several competitors reaching the National Championships annually.

* There is a year round programme of climbing and kayaking during the week, Our climbers are able to use the Mill Climbing Centre just a short distance from the school"|"N"|"20140729183400"|"AA00006"
577|"ACADEMIC"|"Offer Psychology, Product Design in AL"|"N"|"20140729183417"|"AA00006"
