"school_id"|"examtitle"|"exam"|"files"|"lastupdate"|"staffid"|"remarks"|"examformat"|"entryyear"|"type"|"duration"|"case"|"aaremarks"
61|"Year 9"|"Online Mathematics Test"|""|"20210113111902"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Lined paper and pencil are needed."|"2021-22"|"Entrance Sep"|60|"Y"|"Check email from school for login details"
61|"Year 9"|"Online Password Tests"|""|"20210113111855"|"AA00069"|""|"Dictionary is NOT allowed. Lined paper and pencil are needed."|"2021-22"|"Entrance Sep"|90|"Y"|"Section 1 : Knowledge (60mins) about grammar, vocabulary and reading
Section 2 : Writing (30mins)
Candidate must complete both sections on the same day
Check email from school for login details"
61|"Year 9"|"Online Mathematics Test"|""|"20210113112238"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Lined paper and pencil are needed. (passport number is needed for the login.)"|"2021-22"|"Entrance Sep"|60|"Y"|"Check email from school for login details"
61|"Year 9"|"z_Instruction for Password Online"|""|"20210113112134"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
61|"Year 9"|"Science"|""|"20210113111917"|"AA00069"|""|"Calculator is allowed.  Pen, pencil, rubber, ruler are needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
61|"Year 9"|"Reasoning Online"|""|"20210113113614"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Lined paper and pencil are needed. (Passport number is needed for the login.)"|"2021-22"|"Entrance Sep"|112|"Y"|"Check email from school for login details"
61|"Year 9"|"Reasoning Online"|""|"20210113113639"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil will be supplied."|"2021-22"|"Entrance Sep"|112|"Y"|"CAT4 Level F by GL Assessment
www.testingforschools.com/Code
Check email from school for login details"
30043|"Year 12"|"z_Mathematics Sample Question"|""|"20210118171447"|"AA00069"|""|"Calculator is NOT allowed."|"2021-22"|"Entrance Sep"|0|"Y"|""
130|"Year 9"|"Mathematics Online"|""|"20210119103833"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|45|"Y"|"For non-native speakers"
61|"Year 9"|"Reasoning Online"|""|"20210113113724"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil will be supplied."|"2021-22"|"Entrance Sep"|112|"Y"|"CAT4 Level F by GL Assessment
www.testingforschools.com/Code
Check email from school for login details

• Each test is timed. There are practice questions before they move to the main tests.
• Part 1 - takes 20 minutes (+ practice Question time) Total time needed =30 mins
• Part 2 - takes 26 minutes (+ practice Question time) Total time needed =41 mins
• Part 3 - takes 26 minutes (+ practice Question time) Total time needed =41 mins"
7|"Year 9"|"English"|""|"20201029101526"|"AA00068"|""|"Dictionary is NOT allowed. Use lined papers."|"2021-22"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Writing
U4 Entrance Paper"
302|"Year 9"|"English"|""|"20201111145205"|"AA00069"|""|"Dictionary and electronic device are NOT allowed. Pen is needed.  Answer on exam paper."|"2021-22"|"Entrance Sep"|40|"Y"|"Cambridge Certificate in English for Schools : Reading and Use of English Sample Test 1 by Cambridge English Language Assessment, Part of University of Cambridge

Colour Print"
302|"Year 9"|"English"|""|"20210114121445"|"AA00068"|""|"Dictionary and electronic device are NOT allowed. Pen is needed.  Answer on exam paper."|"2021-22"|"Entrance Sep"|40|"Y"|"Cambridge Certificate in English for Schools : Reading and Use of English Sample Test 1 by Cambridge English Language Assessment, Part of University of Cambridge

Colour Print"
302|"Year 9"|"Mathematics"|""|"20201111145251"|"AA00069"|""|"Calculator is allowed. Pen, pencil, rubber are needed.  Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|75|"Y"|""
81|"Year 5"|"English Essay"|""|"20210114144218"|"AA00068"|""|"Dictionary NOT allowed. Answer 1 title out of 4 on lined papers. Pen is needed."|"2021-22"|"Entrance Sep"|30|"Y"|""
81|"Year 3"|"English Essay"|""|"20210114144340"|"AA00068"|""|"Dictionary NOT allowed. Use pen / pencil. Answer 1 question out of 4 on lined papers."|"2021-22"|"Entrance Sep"|30|"Y"|""
81|"Year 3"|"Reasoning Online"|""|"20210114144801"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil will be supplied"|"2021-22"|"Entrance Sep"|60|"Y"|"CAT4 Level A by GL Assessment
www.testingforschools.com/code
Check email from school for login details"
81|"Year 5"|"English Online"|""|"20210114145041"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil will be supplied"|"2021-22"|"Entrance Sep"|60|"Y"|"CAT4 Level A by GL Assessment
www.testingforschools.com/code
Check email from school for login details"
81|"Year 5"|"z_Instructions for Reasoning Online"|""|"20210114145230"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil will be supplied"|"2021-22"|"Entrance Sep"|60|"Y"|"CAT4 Level A by GL Assessment
www.testingforschools.com/code
Check email from school for login details"
81|"Year 5"|"z_Instructions for Reasoning Online"|""|"20210114145245"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
81|"Year 3"|"z_Instructions for Reasoning Online"|""|"20210114145312"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
81|"Year 5"|"Invigilation Certificate"|""|"20210114145458"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|"Use AA letterhead to printoff"
81|"Year 5"|"z_Invigilation Certificate"|""|"20210114145514"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|"Use AA letterhead to printoff"
81|"Year 3"|"z_Invigilation Certificate"|""|"20210114145544"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|"Use AA letterhead to printoff"
81|"Year 5"|"z_Instructions for English Online"|""|"20210114145705"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
81|"Year 3"|"z_Instructions for English Online"|""|"20210114145754"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
81|"Year 3"|"English Online"|""|"20210114145131"|"AA00068"|""|"Dictionary is NOT allowed. Headphones, lined paper, pencil will be supplied"|"2021-22"|"Entrance Sep"|60|"Y"|"www.oxfordenglishtesting.com/oaslms/loginYL.aspx 
Check email from school for login details"
81|"Year 5"|"English Online"|""|"20210114145121"|"AA00068"|""|"Dictionary is NOT allowed. Headphones, lined paper, pencil will be supplied"|"2021-22"|"Entrance Sep"|60|"Y"|"www.oxfordenglishtesting.com/oaslms/loginYL.aspx 
Check email from school for login details"
274|"Year 9"|"Mathematics"|""|"20200929180654"|"AA00069"|""|"Calculator is NOT allowed. Pen, pencil, rubber and ruler are needed. Answer and show workings on exam paper. DO NOT use rough paper."|"2021-22"|"Entrance Sep"|60|"Y"|"Colour Print."
57|"Year 7"|"English"|""|"20210114192518"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
57|"Year 7"|"English"|""|"20210114192652"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
57|"Year 7"|"English"|""|"20210114192717"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer on exam paper."|"2021-22"|"Scholarship"|60|"Y"|"Entrance and Scholarship Paper"
57|"Year 7"|"English"|""|"20210114192729"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
57|"Year 7"|"Mathematics"|""|"20210114192813"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|"Entrance and Scholarship Paper"
57|"Year 7"|"Mathematics"|""|"20210114192944"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Pen, pencil, rubber, ruler are needed. Answer and show workings on exam paper."|"2021-22"|"Scholarship"|60|"Y"|"Entrance and Scholarship Paper"
330|"Year 5"|"EAL Writing"|""|"20210115104122"|"AA00068"|""|"Dictionary is NOT allowed. Use pen or pencil and lined papers."|"2021-22"|"Entrance Sep"|30|"Y"|""
330|"Year 5"|"Mathematics"|""|"20210115104239"|"AA00068"|""|"Dictionary is NOT allowed. Use pen or pencil. Write on exam paper."|"2021-22"|"Entrance Sep"|30|"Y"|""
330|"Year 4"|"Online Password Test"|""|"20210115105235"|"AA00068"|""|"Part 1 : Online Knowledge Test (60mins) + Part 2 : Online Written Task (30mins). Dictionary is NOT allowed. Pencil, lined paper are needed. (Passport number is needed for the login)"|"2021-22"|"Entrance Sep"|90|"Y"|"http:passwordplatform.englishlanguagetesting.co.uk
Check email from school for login details
Part 1 : Online Knowlege Test about grammar and vocabulary (60mins)
Part 2 : Online Written Task (30mins, topic inside last part of online test) 
Follow instructions to setup password test :
- Right click on your desktop, select ""New"" then select ""Shortcut"" 
- In ""Type the location of the item"" enter the following text exactly including the speech marks : ""C:\Program Files\Internet Explorer\iexplore.exe"" -k -nohome http://passwordplatform.englishlanguagetesting.co.uk  
- Click on ""Next"" 
- In ""Type a name for this shortcut"" enter ""Password Platform"" 
- Click on ""finish
- Desktop shortcut is set up"
330|"Year 5"|"Online Password Test"|""|"20210115105244"|"AA00068"|""|"Part 1 : Online Knowledge Test (60mins) + Part 2 : Online Written Task (30mins). Dictionary is NOT allowed. Pencil, lined paper are needed. (Passport number is needed for the login)"|"2021-22"|"Entrance Sep"|90|"Y"|"http:passwordplatform.englishlanguagetesting.co.uk
Check email from school for login details
Part 1 : Online Knowlege Test about grammar and vocabulary (60mins)
Part 2 : Online Written Task (30mins, topic inside last part of online test) 
Follow instructions to setup password test :
- Right click on your desktop, select ""New"" then select ""Shortcut"" 
- In ""Type the location of the item"" enter the following text exactly including the speech marks : ""C:\Program Files\Internet Explorer\iexplore.exe"" -k -nohome http://passwordplatform.englishlanguagetesting.co.uk  
- Click on ""Next"" 
- In ""Type a name for this shortcut"" enter ""Password Platform"" 
- Click on ""finish
- Desktop shortcut is set up"
330|"Year 5"|"z_Terms and Conditions for Password Test"|""|"20210115105407"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
330|"Year 5"|"z_Instructions for Password Test"|""|"20210115105447"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
330|"Year 5"|"z_Instructions for Password Test"|""|"20210115105512"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
330|"Year 5"|"Online Password Test"|""|"20210115105323"|"AA00068"|""|"Part 1 : Online Knowledge Test (40mins) + Part 2 : Online Written Task (25mins). Dictionary is NOT allowed. Pencil, lined paper are needed. (Passport number is needed for the login)"|"2021-22"|"Entrance Sep"|65|"Y"|"http:passwordplatform.englishlanguagetesting.co.uk
Check email from school for login details
Part 1 : Online Knowlege Test about grammar and vocabulary (40mins)
Part 2 : Online Written Task (25mins, topic inside last part of online test) 
Follow instructions to setup password test :
- Right click on your desktop, select ""New"" then select ""Shortcut"" 
- In ""Type the location of the item"" enter the following text exactly including the speech marks : ""C:\Program Files\Internet Explorer\iexplore.exe"" -k -nohome http://passwordplatform.englishlanguagetesting.co.uk  
- Click on ""Next"" 
- In ""Type a name for this shortcut"" enter ""Password Platform"" 
- Click on ""finish
- Desktop shortcut is set up"
30043|"Year 12"|"English"|""|"20210118170436"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|30|"Y"|""
30043|"Year 12"|"English"|""|"20210118170848"|"AA00069"|""|"Dictionary is NOT allowed. BLACK pen is needed. Answer on exam paper. Collect ALL the used extra lined papers with student FULL name on it."|"2021-22"|"Entrance Sep"|30|"Y"|""
30043|"Year 12"|"z_Mathematics Sample Question"|""|"20210118171512"|"AA00069"|""|"Calculator is NOT allowed."|"2021-22"|"Entrance Sep"|0|"Y"|"https://natmatsci.ac.uk/wp-content/uploads/2017/07/Entrance-Assessment-Sample-Problems.pdf"
214|"Year 9"|"English"|""|"20210118171947"|"AA00068"|""|"Dictionary or electronic translators are NOT allowed. Use PEN. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|"English Paper A
Section A : Reading and Use of English
Section B: Writing"
130|"Year 9"|"Mathematics Online"|""|"20210119104058"|"AA00069"|""|"Calculator and headphone are NOT allowed. pencil and lined paper are needed. Passport is needed for the login."|"2021-22"|"Entrance Sep"|45|"Y"|"For non-native speakers"
130|"Year 9"|"Mathematics Online"|""|"20210119104147"|"AA00069"|""|"Calculator and headphone are NOT allowed. pencil and lined paper are needed. Passport is needed for the login."|"2021-22"|"Entrance Sep"|45|"Y"|"For non-native speakers
Check email from school for login details"
130|"Year 9"|"English Online"|""|"20210119103803"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|45|"Y"|"For non-native speakers"
130|"Year 9"|"Critical Thinking Online"|""|"20210119103856"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|45|"Y"|"For non-native speakers"
130|"Year 9"|"z_Online Test Guidance"|""|"20210119104535"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
611|"Year 10"|"Reasoning Online"|""|"20210119112841"|"AA00069"|""|"Dictionary is NOT allowed. Pen is needed. Answer on lined papers."|"2021-22"|"Entrance Sep"|135|"Y"|""
611|"Year 10"|"Reasoning Online"|""|"20210119113021"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper and pencil are needed."|"2021-22"|"Entrance Sep"|135|"Y"|""
40|"Year 12"|"EAL Written"|""|"20210128090353"|"AA00068"|""|"Dictionary is NOT allowed. Use Pen. Answer 1 question out of 2 on exam paper."|"2021-22"|"Entrance Sep"|45|"N"|""
30036|"Year 8"|"English Comprehension"|""|"20210120092454"|"AA00068"|""|"Dictionary is NOT allowed. Pen is needed. Answer ALL questions in section A and ONE question in section B on separate named lined paper."|"2021-22"|"Entrance Sep"|35|"Y"|"Colour print. 
Print exam paper direct from school email.  DO NOT upload paper on system."
30036|"Year 8"|"English Writing"|""|"20210120092841"|"AA00068"|""|"Dictionary is NOT allowed. Use Pen and lined papers."|"2021-22"|"Entrance Sep"|30|"Y"|"Print exam paper direct from school email.  DO NOT upload paper on system
Colour Print"
30036|"Year 8"|"z_Exam Instructions"|""|"20210120093806"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
367|"Year 7"|"Mathematics"|""|"20210120104422"|"AA00068"|""|"Dictionary is NOT allowed. Use pen."|"2021-22"|"Entrance Sep"|90|"Y"|"L3 Entrance Paper
Section 1 : Use of English
Section 2 : Reading
Section 3 : Writing
Colour Print"
367|"Year 7"|"z_Transfer Document"|""|"20210120104839"|"AA00068"|""|"For NON Native only. To be completed by student's current school."|"2021-22"|"Entrance Sep"|0|"Y"|""
136|"Year 7"|"English as an Additonal Language"|""|"20210120182114"|"AA00069"|""|"Dictionary is NOT allowed. BLACK pen is needed. Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Use of English
Section C : Writing"
68|"Year 12"|"Science"|""|"20210120144842"|"AA00069"|""|"Pen is needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|"Colour print.
Biology+Physics+Chemistry"
211|"Year 12"|"Mathematics"|""|"20210121093545"|"AA00068"|""|"Calculator is allowed. Pen is needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|90|"N"|""
211|"Year 12"|"Economics"|""|"20210121093929"|"AA00068"|""|"Calculator is allowed. Pen is needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|90|"N"|""
211|"Year 12"|"z_Short Instructions for Password Test"|""|"20210121094343"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Visual Instructions for Password Test"|""|"20201111182846"|"AA00069"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Short Instructions for Password Test"|""|"20210121094436"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Short Instructions I for Password Test"|""|"20210121094635"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"Mathematics Online"|""|"20201111182555"|"AA00069"|""|"Calculator and dictionary are NOT allowed. Headphones, lined paper, pencil are needed. Answer ALL 4 sections."|"2021-22"|"Entrance Sep"|60|"Y"|"http:passwordplatform.englishlanguagetesting.co.uk
Check email from school for login details 
Follow instructions to setup password test :
- Right click on your desktop, select ""New"" then select ""Shortcut"" 
- In ""Type the location of the item"" enter the following text exactly including the speech marks : ""C:\Program Files\Internet Explorer\iexplore.exe"" -k -nohome http://passwordplatform.englishlanguagetesting.co.uk  
- Click on ""Next"" 
- In ""Type a name for this shortcut"" enter ""Password Platform"" 
- Click on ""finish
- Desktop shortcut is set up"
211|"Year 12"|"Password Online Test"|""|"20201111182559"|"AA00069"|""|"Dictionary is NOT allowed. Headphones, pencil, lined paper are needed."|"2021-22"|"Entrance Sep"|90|"Y"|"http:passwordplatform.englishlanguagetesting.co.uk
Check email from school for login details
Part 1 : Online Knowlege Test about grammar and vocabulary (60mins)
Part 2 : Online Written Task (30mins, topic inside last part of online test) 
Follow instructions to setup password test :
- Right click on your desktop, select ""New"" then select ""Shortcut"" 
- In ""Type the location of the item"" enter the following text exactly including the speech marks : ""C:\Program Files\Internet Explorer\iexplore.exe"" -k -nohome http://passwordplatform.englishlanguagetesting.co.uk  
- Click on ""Next"" 
- In ""Type a name for this shortcut"" enter ""Password Platform"" 
- Click on ""finish
- Desktop shortcut is set up"
211|"Year 12"|"z_Short Instructions I for Password Test"|""|"20210121094707"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Short Instructions II for Password Test"|""|"20210121094613"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Short Instructions I for Password Tests"|""|"20210121095002"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
211|"Year 12"|"z_Short Instructions II for Password Tests"|""|"20210121095009"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
313|"Year 12"|"Mathematics"|""|"20201119132440"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|75|"N"|""
313|"Year 12"|"Mathematics"|""|"20210121112415"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|75|"N"|""
313|"Year 12"|"z_Invigilation Guidelines"|""|"20210121112639"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
7|"Year 10"|"English"|""|"20201029102243"|"AA00068"|""|"Dictionary is NOT allowed. Answer ALL questions in Section A and 1 question out of 2 in Section B on lined papers."|"2021-22"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Writing
L5 Entrance Paper"
7|"Year 9"|"English"|""|"20210113113954"|"AA00068"|""|"Dictionary is NOT allowed. Use lined papers."|"2021-22"|"Entrance Sep"|60|"Y"|"Section A : Reading
Section B : Writing
U4 Entrance Paper"
29|"Year 10"|"Combined Entrance Test"|""|"20210121163513"|"AA00068"|""|"Calculator is NOT allowed. Pen, pencil, ruler and rubber are needed. Answer and show workings on lined paper. Break is allowed after the first hour."|"2021-22"|"Entrance Sep"|120|"Y"|"English : 30mins
Mathematics : 30mins
Biology : 20mins
Chemistry : 20mins
Physics : 20mins"
29|"Year 10"|"Combined Entrance Test"|""|"20210121163728"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Pen, pencil, ruler and rubber are needed. Answer and show workings on lined paper. Break is allowed after the first hour."|"2021-22"|"Entrance Sep"|120|"Y"|"English : 30mins
Mathematics : 30mins
Biology : 20mins
Chemistry : 20mins
Physics : 20mins"
29|"Year 10"|"Combined Entrance Test"|""|"20210121163914"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Pen, pencil, ruler, rubber are needed. Answer and show workings on lined paper. Break is allowed after the first hour."|"2021-22"|"Entrance Sep"|120|"Y"|"English : 30mins
Mathematics : 30mins
Biology : 20mins
Chemistry : 20mins
Physics : 20mins"
30083|"Year 8"|"English"|""|"20210122092752"|"AA00068"|""|"Dictionary is NOT allowed."|"2021-22"|"Entrance Sep"|60|"Y"|""
30083|"Year 8"|"Mathematics"|""|"20210122092940"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|60|"Y"|""
30083|"Year 8"|"Verbal Reasoning"|""|"20210122093214"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Use pen. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
438|"Year 9"|"z_Instructions for Online Test"|""|"20210122102425"|"AA00069"|""|""|"2022-23"|"Entrance Sep"|0|"Y"|""
438|"Year 9"|"English as an Additional Language"|""|"20210122102410"|"AA00069"|""|"Dictionary is NOT allowed. Use PEN. Answer on exam paper."|"2022-23"|"Entrance Sep"|60|"Y"|"Part 1 : Reading Comprehension
Part 2 : Vocabulary
Part 3 : Writing
Colour Print"
30036|"Year 8"|"English Comprehension"|""|"20210120092733"|"AA00068"|""|"Dictionary is NOT allowed. Use Pen and Answer Booklet."|"2021-22"|"Entrance Sep"|35|"Y"|"Combined Paper : Reading (George's Marvellous Medicine) + Answer Booklet
Print exam paper direct from school email.  DO NOT upload paper on system"
30036|"Year 8"|"English Writing"|""|"20210120093026"|"AA00068"|""|"Dictionary is NOT allowed. Use Pen and lined papers."|"2021-22"|"Entrance Sep"|30|"Y"|"Print exam paper direct from school email.  DO NOT upload paper on system
Colour Print"
30036|"Year 8"|"Mathematics"|""|"20210120093257"|"AA00068"|""|"Calculator and dicationary are NOT allowed. Pen, pencil, rubber and ruler are needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|45|"Y"|"Print exam paper direct from school email.  DO NOT upload paper on system
Colour Print"
30036|"Year 8"|"Verbal Reasoning Online"|""|"20210120093639"|"AA00068"|""|"Dictionary is NOT allowed. Practice (15mins) + Test (40mins). Headphones, lined paper, pencil will be supplied."|"2021-22"|"Entrance Sep"|55|"Y"|"Verbal Reasoning 8-9 by GL Assessment"
30036|"Year 8"|"z_Exam Instructions"|""|"20210120093847"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|"Print exam paper direct from school email.  DO NOT upload paper on system"
68|"Year 12"|"English Placement Test"|""|"20210120145552"|"AA00069"|""|"Dictionary is NOT allowed. Pen is needed. Answer on answer sheet."|"2021-22"|"Entrance Jan"|30|"Y"|"Colour print."
493|"Year 9"|"English Online"|""|"20201112102013"|"AA00068"|""|"Dictionary is NOT allowed. Headphones, pencil, lined papers are needed."|"2021-22"|"Entrance Sep"|30|"Y"|""
384|"Year 9"|"English"|""|"20210123090158"|"AA00068"|""|"Dictionary is NOT allowed. Use DARK PEN. Use 3 lined papers. Write in FULL sentences."|"2021-22"|"Scholarship"|120|"Y"|"Stage One Academic Scholarship Paper
Section A : Comprehension
Section B : Creative Writing
Section C : Essay Writing
Print exam paper direct from school email.  DO NOT upload paper on system."
384|"Year 9"|"Mathematics"|""|"20210123090217"|"AA00068"|""|"Calculator is NOT allowed. Answer and show workings on lined papers. Use DARK PEN."|"2021-22"|"Scholarship"|60|"Y"|"Stage One Academic Scholarship Paper
Print exam paper direct from school email.  DO NOT upload paper on system."
384|"Year 9"|"Mathematics"|""|"20210123090420"|"AA00068"|""|"Calculator and dictionary are NOT allowed. Use BLACK PEN. Answer and show workings on lined papers."|"2021-22"|"Scholarship"|60|"Y"|"Stage One Academic Scholarship Paper
Print exam paper direct from school email.  DO NOT upload paper on system."
384|"Year 9"|"English"|""|"20210123090339"|"AA00068"|""|"Dictionary is NOT allowed. Use BLACK PEN and 3 lined papers for each Section. Write in FULL sentences."|"2021-22"|"Scholarship"|120|"Y"|"Stage One Academic Scholarship Paper
Section A : Comprehension
Section B : Creative Writing
Section C : Essay Writing
Print exam paper direct from school email.  DO NOT upload paper on system."
89|"Year 12"|"Reasoning Online Test"|""|"20210123095507"|"AA00069"|""|"Dictionary is NOT allowed. Headphones, pencil, lined paper are needed."|"2021-22"|"Entrance Sep"|120|"Y"|"www.testingforschools.com/code
CAT4 Level G
Check email from school for login details"
89|"Year 12"|"z_Invigilation Certificate"|""|"20210123095514"|"AA00069"|""|"Ask student to SIGN."|"2021-22"|"Entrance Sep"|0|"Y"|""
89|"Year 12"|"Mathematics"|""|"20210123095524"|"AA00069"|""|"Calculator is allowed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|120|"Y"|"Colour Print."
89|"Year 12"|"EAL - Reading"|""|"20210123095541"|"AA00069"|""|"Dictionary is NOT allowed.  Answer on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
89|"Year 12"|"EAL - Grammar and Writing"|""|"20210123095545"|"AA00069"|""|"Dictionary is NOT allowed.  Answer on exam paper."|"2021-22"|"Entrance Sep"|85|"Y"|"Section 1 : Grammar and Vocabulary
Section 2 : Writing"
381|"Year 7"|"English Paper 1 - Composition"|""|"20210126102129"|"AA00069"|""|"Dictionary is NOT allowed. Answer on exam paper."|"2021-22"|"Entrance Sep"|40|"Y"|"Paper 1 : Comprehension"
381|"Year 7"|"Mathematics"|""|"20210126101835"|"AA00069"|""|"Calculator is NOT allowed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
381|"Year 7"|"English Paper 1 - Comprehension"|""|"20210126102105"|"AA00069"|""|"Dictionary is NOT allowed. Answer on exam paper."|"2021-22"|"Entrance Sep"|40|"Y"|"Paper 1 : Comprehension"
381|"Year 7"|"English Paper 2 - Composition"|""|"20210126102144"|"AA00069"|""|"Dictionary is NOT allowed. Answer on exam paper."|"2021-22"|"Entrance Sep"|40|"Y"|"Paper 1 : Comprehension"
381|"Year 7"|"English Paper 2 - Composition"|""|"20210126103353"|"AA00069"|""|"Dictionary is NOT allowed. Answer on exam paper."|"2021-22"|"Entrance Sep"|30|"Y"|"Paper 1: Composition"
381|"Year 7"|"English as an Additional Language - Writing"|""|"20210126101917"|"AA00069"|""|"Dictionary is NOT allowed. Use BLACK pen. Choose ONE topic only. Answer on exam paper."|"2021-22"|"Entrance Sep"|25|"Y"|"Part 3 of 3 : Writing Test"
381|"Year 7"|"English as an Additional Language - Reading"|""|"20210126101911"|"AA00069"|""|"Dictionary is NOT allowed. Use BLACK pen. Answer on exam paper."|"2021-22"|"Entrance Sep"|20|"Y"|"Part 2 of 3 : Reading Test
Colour Print"
381|"Year 7"|"English as an Additional Language - Grammar"|""|"20210126101905"|"AA00069"|""|"Dictionary is NOT allowed. Use BLACK pen. Answer on exam paper."|"2021-22"|"Entrance Sep"|10|"Y"|"Part 1 of 3 : Grammar Test
Colour Print"
381|"Year 7"|"Mathematics"|""|"20210126103004"|"AA00069"|""|"Calculator is NOT allowed. Pen, pencil and rubber are needed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
41|"Year 8"|"Mathematics"|""|"20210127113202"|"AA00069"|""|"Calculator is NOT allowed. Answer and show workings on exam paper."|"2021-22"|"Entrance Sep"|60|"Y"|""
41|"Year 8"|"English as a Foreign Language"|""|"20210127113208"|"AA00069"|""|"Dictionary is NOT allowed. Pen is needed. MUST complete page 2 information sheet. Answer on exam paper."|"2021-22"|"Entrance Sep"|75|"Y"|"Part 1 : Information Sheet (MUST be completed fully and clearly by candidates) 
Part 2 : English Grammar Test
Part 3 : Essay"
40|"Year 12"|"EAL Online"|""|"20210128085747"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|80|"Y"|""
40|"Year 12"|"z_Instructions for EAL Online"|""|"20210128085928"|"AA00068"|""|""|"2021-22"|"Entrance Sep"|0|"Y"|""
